Centroid_freq,First_quartile,Gender,Interquantile_range,Kurtosis,Max_MFCCs,Mean_Magnitude,Mean_RMS,Mean_freq,Median_freq,Min_RMS,Mode_freq,Root_mean_square,Skewness,Spectral_flatness_measure,Std,Std_MFCCs,Std_RMS,Third_quartile
1.0809120436553579,0.0733330165942486,1,1.0579001926349525,169.24937990681974,210.77349853515625,0.0025148012209683657,0.016834130510687828,0.7993338420076008,0.38914117636896073,0.001796575146727264,0.019618962881058712,0.016834130510687828,11.132721099949807,2.5222561816917732e-05,0.9964466513205614,99.01448822021484,0.019451260566711426,1.131233209229201
1.0752539409597948,0.11225,1,1.24375,109.33613880574906,239.32806396484375,0.0025827528443187475,0.016529351472854614,0.9264041890589019,0.5745,0.0018689456628635526,0.01725,0.016529351472854614,8.663482124435992,7.507778263970977e-06,1.0033449780266477,104.85977172851562,0.01672794297337532,1.356
1.1886344290816797,0.12344788975560324,1,1.9681317753326284,223.62915125422487,224.03250122070312,0.0023727507796138525,0.015104446560144424,1.118610835653714,0.48772261248694193,0.0018012917134910822,0.016551672369466357,0.015104446560144424,11.78837830753461,4.365467975731008e-05,1.1928399782675043,103.26834106445312,0.012596067041158676,2.0915796650882315
1.0394696115410251,0.09839940499226006,1,1.1677262722523218,118.14615163182414,219.18508911132812,0.0020662734750658274,0.01293934416025877,0.900870720940582,0.4874637190402476,0.0018973838305100799,0.04799970975232198,0.01293934416025877,9.0892691239756,4.571596218738705e-05,1.0332592395336513,107.02225494384766,0.011266152374446392,1.266125677244582
1.084815333800371,0.17966666666666667,1,1.3336666666666666,104.0433472097266,231.74655151367188,0.0028230552561581135,0.014253043569624424,1.021226526131579,0.6623333333333332,0.0018897763220593333,0.017666666666666664,0.014253043569624424,8.12869842224239,1.8510030713514425e-05,1.046034277044502,103.368408203125,0.011550425551831722,1.5133333333333332
1.1525296481238945,0.20589375393839865,1,1.6357816647253143,108.15342872483389,250.3492431640625,0.0019621981773525476,0.011980252340435982,1.1980778529041662,0.7776804980045445,0.0017705595819279552,0.022736733563749546,0.011980252340435982,8.300788299269106,1.274553233088227e-05,1.1436816305225574,109.58670043945312,0.00840013287961483,1.8416754186637132
1.1235926209517526,0.16755555555555554,1,1.4051111111111108,179.94920689376585,228.73574829101562,0.002133790170773864,0.011687440797686577,1.025563431104096,0.5262222222222221,0.0018619054462760687,0.01933333333333333,0.011687440797686577,10.758468391196644,2.908825990743935e-05,1.1041306274921792,105.30721282958984,0.010220264084637165,1.5726666666666664
1.0975248866998073,0.18825495584511825,1,1.1376999320694126,100.67070490832106,222.65184020996094,0.0022959404159337282,0.011481238529086113,0.9462460403898422,0.5295308929784475,0.0018686793046072125,0.019404217871919965,0.011481238529086113,7.995138805693639,5.092274659546092e-05,1.0120155985602757,106.53987884521484,0.009927826933562756,1.3259548879145309
1.1371676980948142,0.14857060352295698,1,1.6235011883871253,156.81499900808637,225.00216674804688,0.0016601206734776497,0.011121915653347969,1.0786445626508865,0.5348541726826451,0.0019483730429783463,0.013877473955441037,0.011121915653347969,10.033042423119799,2.0797961042262614e-05,1.1655127167757298,108.6328353881836,0.009242502972483635,1.7720717919100824
1.1540200781768362,0.21565132346909802,1,1.4335595639965926,97.8868927081063,233.62265014648438,0.0021991184912621975,0.010860858485102654,1.0721472006786634,0.6182584313972931,0.0017607563640922308,0.018086885194182414,0.010860858485102654,7.583603465875321,1.0421731531096157e-05,1.067419998251184,109.81526947021484,0.008657119236886501,1.6492108874656906
1.059955119656768,0.3995,1,0.85575,72.18252779297704,253.3316650390625,0.0016941619105637074,0.005880515091121197,0.904292782107396,0.61725,0.0003927566285710782,0.619,0.005880515091121197,7.167457486530364,8.959349361248314e-05,0.7273493830994391,128.32923889160156,0.007524516433477402,1.25525
1.1502139491813703,0.5005116564645469,1,1.2746637021601206,35.0794955298837,258.6143798828125,0.0013310933718457818,0.005389811936765909,1.2169624873615998,0.8523057100861444,0.00037730459007434547,0.3302556421753773,0.005389811936765909,4.962115813490619,4.968834400642663e-05,0.900093842383442,126.41522216796875,0.00795043632388115,1.7751753586246675
1.104227545243399,0.39036363636363636,1,1.0734545454545454,45.54276324917324,253.16217041015625,0.002207348821684718,0.007237076293677092,1.0172986853999815,0.6645454545454547,0.0003918968723155558,0.38872727272727275,0.007237076293677092,5.671389002495909,5.513901123777032e-05,0.8445822130738709,125.33137512207031,0.008053235709667206,1.4638181818181817
